LocalTime=11:12:58.038,Message=TOS,MarketTime=17:12:54.937,Symbol=A2A.MI,Type=0,Price=1.683000,Size=3190,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:12:58.038,Message=TOS,MarketTime=17:12:54.937,Symbol=A2A.MI,Type=0,Price=1.683000,Size=3476,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:12:58.039,Message=TOS,MarketTime=17:12:54.937,Symbol=A2A.MI,Type=0,Price=1.683000,Size=4248,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:12:58.965,Message=TOS,MarketTime=17:12:55.847,Symbol=A2A.MI,Type=0,Price=1.683000,Size=2207,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:14:32.400,Message=TOS,MarketTime=17:14:29.363,Symbol=A2A.MI,Type=0,Price=1.682500,Size=1000,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:17:08.907,Message=TOS,MarketTime=17:17:05.899,Symbol=A2A.MI,Type=0,Price=1.682500,Size=344,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:17:08.907,Message=TOS,MarketTime=17:17:05.899,Symbol=A2A.MI,Type=0,Price=1.682500,Size=2226,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:17:08.907,Message=TOS,MarketTime=17:17:05.899,Symbol=A2A.MI,Type=0,Price=1.682500,Size=3007,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:17:08.907,Message=TOS,MarketTime=17:17:05.899,Symbol=A2A.MI,Type=0,Price=1.682500,Size=1506,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:17:08.907,Message=TOS,MarketTime=17:17:05.899,Symbol=A2A.MI,Type=0,Price=1.682500,Size=917,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:17:08.907,Message=TOS,MarketTime=17:17:05.899,Symbol=A2A.MI,Type=0,Price=1.682500,Size=6359,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:17:08.973,Message=TOS,MarketTime=17:17:05.963,Symbol=A2A.MI,Type=0,Price=1.682000,Size=1200,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:17:08.973,Message=TOS,MarketTime=17:17:05.963,Symbol=A2A.MI,Type=0,Price=1.682000,Size=337,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:17:08.973,Message=TOS,MarketTime=17:17:05.964,Symbol=A2A.MI,Type=0,Price=1.682000,Size=863,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:17:08.995,Message=TOS,MarketTime=17:17:05.980,Symbol=A2A.MI,Type=0,Price=1.682000,Size=6800,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:17:12.101,Message=TOS,MarketTime=17:17:09.086,Symbol=A2A.MI,Type=0,Price=1.682000,Size=6087,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:18:34.254,Message=TOS,MarketTime=17:18:31.240,Symbol=A2A.MI,Type=0,Price=1.682500,Size=6120,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:18:34.254,Message=TOS,MarketTime=17:18:31.240,Symbol=A2A.MI,Type=0,Price=1.682500,Size=68,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:18:34.254,Message=TOS,MarketTime=17:18:31.240,Symbol=A2A.MI,Type=0,Price=1.682500,Size=782,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:18:34.254,Message=TOS,MarketTime=17:18:31.240,Symbol=A2A.MI,Type=0,Price=1.682500,Size=582,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:18:34.331,Message=TOS,MarketTime=17:18:31.240,Symbol=A2A.MI,Type=0,Price=1.682500,Size=65,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:18:34.331,Message=TOS,MarketTime=17:18:31.240,Symbol=A2A.MI,Type=0,Price=1.682500,Size=3387,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:18:34.366,Message=TOS,MarketTime=17:18:31.319,Symbol=A2A.MI,Type=0,Price=1.682500,Size=6100,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:18:34.366,Message=TOS,MarketTime=17:18:31.319,Symbol=A2A.MI,Type=0,Price=1.682500,Size=20,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:18:38.993,Message=TOS,MarketTime=17:18:35.906,Symbol=A2A.MI,Type=0,Price=1.682500,Size=2262,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:18:46.080,Message=TOS,MarketTime=17:18:42.981,Symbol=A2A.MI,Type=0,Price=1.682000,Size=2795,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:18:46.080,Message=TOS,MarketTime=17:18:42.981,Symbol=A2A.MI,Type=0,Price=1.682000,Size=1962,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:20:16.293,Message=TOS,MarketTime=17:20:13.274,Symbol=A2A.MI,Type=0,Price=1.682000,Size=7000,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:20:23.238,Message=TOS,MarketTime=17:20:20.222,Symbol=A2A.MI,Type=0,Price=1.682500,Size=620,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:20:30.477,Message=TOS,MarketTime=17:20:27.430,Symbol=A2A.MI,Type=0,Price=1.682500,Size=6120,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:20:30.477,Message=TOS,MarketTime=17:20:27.430,Symbol=A2A.MI,Type=0,Price=1.682500,Size=530,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:21:58.016,Message=TOS,MarketTime=17:21:54.987,Symbol=A2A.MI,Type=0,Price=1.682000,Size=4151,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:21:58.019,Message=TOS,MarketTime=17:21:54.987,Symbol=A2A.MI,Type=0,Price=1.682000,Size=2173,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:21:58.019,Message=TOS,MarketTime=17:21:54.987,Symbol=A2A.MI,Type=0,Price=1.682000,Size=5188,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:22:06.659,Message=TOS,MarketTime=17:22:03.608,Symbol=A2A.MI,Type=0,Price=1.682000,Size=1496,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:22:06.659,Message=TOS,MarketTime=17:22:03.608,Symbol=A2A.MI,Type=0,Price=1.682000,Size=712,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:22:06.659,Message=TOS,MarketTime=17:22:03.608,Symbol=A2A.MI,Type=0,Price=1.682000,Size=2792,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:22:06.659,Message=TOS,MarketTime=17:22:03.608,Symbol=A2A.MI,Type=0,Price=1.682000,Size=2435,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:22:06.659,Message=TOS,MarketTime=17:22:03.608,Symbol=A2A.MI,Type=0,Price=1.682000,Size=2021,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:22:06.659,Message=TOS,MarketTime=17:22:03.608,Symbol=A2A.MI,Type=0,Price=1.682000,Size=443,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:22:06.659,Message=TOS,MarketTime=17:22:03.608,Symbol=A2A.MI,Type=0,Price=1.682000,Size=1432,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:22:21.769,Message=TOS,MarketTime=17:22:18.708,Symbol=A2A.MI,Type=0,Price=1.682000,Size=7000,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
